JobTitle,JobCategory,Salary,Location,SkillsRequired,JobSummary
Human Resources Assistant,Administrative,£28000,Cambridge,"['Training and Development', 'Leadership', 'Compliance Management']","Support HR functions including recruitment, employee relations, and record-keeping."
Operations Manager,Finance and Business,£22000,Nottingham,"['Analytical Skills', 'Business Strategy', 'Regulatory Compliance']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
UI Designer,Technology and Data,£32000,London,"['Cloud Computing', 'SQL', 'ETL']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Product Designer,Marketing and Creative,£26000,Nottingham,"['Adobe Creative Suite', 'Email Marketing', 'Campaign Management']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Content Writer,Marketing and Creative,£27000,London,"['Email Marketing', 'Adobe Creative Suite', 'Google Analytics']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Public Relations Officer,Marketing and Creative,£23000,Nottingham,"['Digital Marketing', 'Adobe Creative Suite', 'Email Marketing']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Legal Assistant,Administrative,£30000,Cambridge,"['Office Management', 'Client Management', 'Performance Appraisal Systems']",Provide administrative support to legal teams and assist with legal research and document preparation
Operations Manager,Finance and Business,£25000,Newcastle,"['Financial Reporting', 'Reporting', 'Bookkeeping']","Oversee daily operations of the organisation, ensuring efficiency and effectiveness to streamline processes."
Data Scientist,Technology and Data,£22000,London,"['Data Analysis', 'Python Programming', 'Data Warehousing']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Financial Analyst,Finance and Business,£22000,Sheffield,"['Market Research', 'Financial Analysis', 'Project Management']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Teacher,Administrative,£35000,Nottingham,"['Payroll Management', 'Employee Relations', 'Leadership']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Content Writer,Marketing and Creative,£23000,Newcastle,"['Graphic Design', 'Analytics', 'Social Media Marketing']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Civil Engineer,Engineering and Science,£25000,Newcastle,"['Engineering Design', 'Simulation Software', 'Project Management Software']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Financial Analyst,Finance and Business,£21000,Leeds,"['Financial Modeling', 'Financial Reporting', 'Reporting']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Sales Executive,Marketing and Creative,£31000,Bristol,"['SEO Optimisation', 'Social Media Marketing', 'Brand Strategy']",Must be able to develop and execute sales strategies to meet business objectives.
Management Consultant,Administrative,£25000,Manchester,"['Client Management', 'HR Information Systems', 'Communication']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Graphic Designer,Marketing and Creative,£23000,Leeds,"['Adobe Creative Suite', 'Google Analytics', 'Graphic Design']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Pharmaceutical Sales Representative,Engineering and Science,£31000,Manchester,"['Finite Element Analysis', 'Simulation Software', 'Regulatory Compliance']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Data Scientist,Technology and Data,£24000,London,"['Data Warehousing', 'Data Visualisation', 'Version Control']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
Digital Marketing Specialist,Marketing and Creative,£20000,Newcastle,"['Market Research', 'SEO Optimisation', 'Content Creation']","Implement digital marketing strategies, including SEO, PPC, and social media."
Supply Chain Analyst,Finance and Business,£26000,London,"['Regulatory Compliance', 'Excel', 'Quantitative Analysis']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Technical Support Engineer,Technology and Data,£31000,Birmingham,"['Python Programming', 'SQL', 'Cloud Computing']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Nurse,Administrative,£33000,Nottingham,"['Communication', 'Performance Appraisal Systems', 'Training and Development']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Mechanical Engineer,Engineering and Science,£21000,Cambridge,"['Mechanical Design', 'Product Development', 'Research Methodology']","Design machinery and equipment, and troubleshoot engineering issues."
Human Resources Assistant,Administrative,£28000,Liverpool,"['Organisational Skills', 'Leadership', 'Recruitment']","Support HR functions including recruitment, employee relations, and record-keeping."
Recruitment Consultant,Administrative,£22000,Nottingham,"['HR Information Systems', 'Compliance Management', 'Office Management']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Systems Analyst,Technology and Data,£22000,London,"['Big Data Technologies', 'Docker', 'Machine Learning']",Evaluate and improve computer systems to enhance efficiency.
Digital Marketing Specialist,Marketing and Creative,£30000,Nottingham,"['User Research', 'Graphic Design', 'Analytics']","Implement digital marketing strategies, including SEO, PPC, and social media."
Graphic Designer,Marketing and Creative,£25000,Birmingham,"['Google Analytics', 'Campaign Management', 'Content Creation']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Logistics Coordinator,Administrative,£22000,London,"['HR Information Systems', 'Communication', 'Payroll Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Product Designer,Marketing and Creative,£26000,Birmingham,"['Email Marketing', 'PPC Advertising', 'User Research']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Management Consultant,Administrative,£20000,Leeds,"['Client Management', 'Office Management', 'Employee Relations']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Web Developer,Technology and Data,£27000,Manchester,"['Cloud Computing', 'JavaScript', 'SQL']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Mechanical Engineer,Engineering and Science,£25000,Bristol,"['Simulation Software', 'Regulatory Compliance', 'Mechanical Design']","Design machinery and equipment, and troubleshoot engineering issues."
Teacher,Administrative,£29000,Nottingham,"['Office Management', 'Performance Appraisal Systems', 'HR Information Systems']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Data Analyst,Technology and Data,£27000,Bristol,"['SQL', 'APIs', 'Docker']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Recruitment Consultant,Administrative,£35000,Liverpool,"['Leadership', 'Performance Appraisal Systems', 'Training and Development']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Business Development Executive,Finance and Business,£23000,London,"['Analytical Skills', 'Bookkeeping', 'Financial Analysis']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Customer Service Manager,Administrative,£33000,Bristol,"['Recruitment', 'Talent Acquisition', 'Performance Appraisal Systems']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Audit Associate,Finance and Business,£24000,Nottingham,"['Business Strategy', 'Reporting', 'Financial Reporting']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Pharmaceutical Sales Representative,Engineering and Science,£26000,Sheffield,"['Data Analysis', 'Project Management Software', 'Technical Writing']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Marketing Executive,Marketing and Creative,£28000,Birmingham,"['Digital Marketing', 'Adobe Creative Suite', 'User Research']","Plan and execute marketing campaigns to promote products and services, through analysing market trends and tracking campaign performance."
Investment Banking Analyst,Finance and Business,£30000,Cambridge,"['Quantitative Analysis', 'Business Strategy', 'Project Management']",You will assist in the evaluation of investment opportunities and financial transactions. You must also be proficient in conducting market research and financial modeling.
Product Designer,Marketing and Creative,£30000,Newcastle,"['Graphic Design', 'Adobe Creative Suite', 'SEO Optimisation']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Risk Analyst,Finance and Business,£27000,Newcastle,"['Project Management', 'Excel', 'Bookkeeping']",You must be able to identify and assess potential risks to the organisation.
Risk Analyst,Finance and Business,£30000,London,"['Financial Analysis', 'Reporting', 'Risk Assessment']",You must be able to identify and assess potential risks to the organisation.
Research Scientist,Engineering and Science,£21000,Nottingham,"['Product Development', 'Finite Element Analysis', 'Engineering Design']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Teacher,Administrative,£20000,Bristol,"['HR Information Systems', 'Conflict Resolution', 'Training and Development']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Product Designer,Marketing and Creative,£24000,Nottingham,"['Content Creation', 'Content Management Systems', 'Google Analytics']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Legal Assistant,Administrative,£33000,Newcastle,"['Office Management', 'Leadership', 'Talent Acquisition']",Provide administrative support to legal teams and assist with legal research and document preparation
Business Development Executive,Finance and Business,£32000,Cambridge,"['Project Management', 'Business Strategy', 'Market Research']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Digital Marketing Specialist,Marketing and Creative,£33000,Leeds,"['Digital Marketing', 'Email Marketing', 'Social Media Marketing']","Implement digital marketing strategies, including SEO, PPC, and social media."
Teacher,Administrative,£20000,Newcastle,"['Client Management', 'Communication', 'Talent Acquisition']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Public Relations Officer,Marketing and Creative,£29000,London,"['Google Analytics', 'Graphic Design', 'PPC Advertising']",Manage public relations activities to promote and protect the organisation's image with varying strategies.
Supply Chain Analyst,Finance and Business,£27000,Birmingham,"['Financial Modeling', 'Financial Analysis', 'Risk Assessment']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Software Developer,Technology and Data,£29000,Newcastle,"['Data Analysis', 'Data Visualisation', 'Data Warehousing']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Human Resources Assistant,Administrative,£29000,Bristol,"['Conflict Resolution', 'Organisational Skills', 'Performance Appraisal Systems']","Support HR functions including recruitment, employee relations, and record-keeping."
Web Developer,Technology and Data,£25000,Bristol,"['Big Data Technologies', 'Data Visualisation', 'Python Programming']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Health and Safety Advisor,Engineering and Science,£27000,Nottingham,"['Product Development', 'Mechanical Design', 'CAD Software']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Recruitment Consultant,Administrative,£23000,Nottingham,"['Conflict Resolution', 'HR Information Systems', 'Organisational Skills']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Audit Associate,Finance and Business,£30000,Manchester,"['Market Research', 'Reporting', 'Financial Reporting']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Sales Executive,Marketing and Creative,£23000,Sheffield,"['Analytics', 'Google Analytics', 'Content Management Systems']",Must be able to develop and execute sales strategies to meet business objectives.
Event Coordinator,Marketing and Creative,£23000,Nottingham,"['SEO Optimisation', 'Graphic Design', 'User Research']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Nurse,Administrative,£33000,Cambridge,"['Performance Appraisal Systems', 'HR Information Systems', 'Conflict Resolution']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Electrical Engineer,Engineering and Science,£35000,London,"['Simulation Software', 'Statistical Analysis', 'Product Development']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Insurance Underwriter,Administrative,£21000,Cambridge,"['Client Management', 'Office Management', 'Leadership']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Risk Analyst,Finance and Business,£33000,Manchester,"['Financial Forecasting', 'Quantitative Analysis', 'Financial Modeling']",You must be able to identify and assess potential risks to the organisation.
Biomedical Scientist,Engineering and Science,£29000,Liverpool,"['Simulation Software', 'Statistical Analysis', 'Technical Writing']",Conduct research and analyse biological samples to support medical and clinical studies.
Logistics Coordinator,Administrative,£33000,Liverpool,"['Leadership', 'Payroll Management', 'Organisational Skills']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Financial Analyst,Finance and Business,£23000,Newcastle,"['Financial Analysis', 'Project Management', 'Market Research']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Corporate Finance Analyst,Finance and Business,£26000,Bristol,"['Financial Analysis', 'Business Strategy', 'Project Management']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Risk Analyst,Finance and Business,£26000,Birmingham,"['Budgeting', 'Project Management', 'Business Strategy']",You must be able to identify and assess potential risks to the organisation.
Legal Assistant,Administrative,£25000,London,"['Performance Appraisal Systems', 'Training and Development', 'Onboarding']",Provide administrative support to legal teams and assist with legal research and document preparation
Supply Chain Analyst,Finance and Business,£34000,London,"['Financial Reporting', 'Reporting', 'Risk Assessment']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Mechanical Engineer,Engineering and Science,£23000,Birmingham,"['Mechanical Design', 'CAD Software', 'Data Analysis']","Design machinery and equipment, and troubleshoot engineering issues."
Graphic Designer,Marketing and Creative,£32000,Cambridge,"['Market Research', 'Email Marketing', 'Brand Strategy']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Technical Support Engineer,Technology and Data,£33000,Liverpool,"['Python Programming', 'ETL', 'Django']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Financial Analyst,Finance and Business,£21000,Bristol,"['Market Research', 'Reporting', 'Analytical Skills']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Electrical Engineer,Engineering and Science,£28000,Nottingham,"['Problem Solving', 'Technical Writing', 'Project Management Software']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Recruitment Consultant,Administrative,£33000,Bristol,"['Talent Acquisition', 'HR Information Systems', 'Client Management']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Social Media Manager,Marketing and Creative,£26000,Manchester,"['Content Creation', 'Email Marketing', 'Adobe Creative Suite']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Logistics Coordinator,Administrative,£23000,Sheffield,"['Onboarding', 'Employee Relations', 'Talent Acquisition']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Sales Executive,Marketing and Creative,£22000,Liverpool,"['Campaign Management', 'Google Analytics', 'Email Marketing']",Must be able to develop and execute sales strategies to meet business objectives.
Nurse,Administrative,£31000,Birmingham,"['Training and Development', 'Performance Appraisal Systems', 'Client Management']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Customer Service Manager,Administrative,£33000,Cambridge,"['Employee Relations', 'Payroll Management', 'Onboarding']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Customer Service Manager,Administrative,£26000,Manchester,"['Office Management', 'Compliance Management', 'Organisational Skills']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Graphic Designer,Marketing and Creative,£28000,London,"['Campaign Management', 'PPC Advertising', 'Email Marketing']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Electrical Engineer,Engineering and Science,£29000,Nottingham,"['Simulation Software', 'Statistical Analysis', 'Technical Writing']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Research Scientist,Engineering and Science,£29000,Leeds,"['Product Development', 'Simulation Software', 'Data Analysis']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
IT Support Specialist,Technology and Data,£24000,London,"['Problem Solving', 'Data Warehousing', 'Django']",You will have to provide technical support and troubleshooting for hardware and software issues.
Supply Chain Analyst,Finance and Business,£23000,Sheffield,"['Excel', 'Analytical Skills', 'Budgeting']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Financial Analyst,Finance and Business,£32000,Nottingham,"['Project Management', 'Financial Modeling', 'Risk Assessment']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
Legal Assistant,Administrative,£20000,Newcastle,"['Payroll Management', 'Leadership', 'Communication']",Provide administrative support to legal teams and assist with legal research and document preparation
Corporate Finance Analyst,Finance and Business,£21000,Manchester,"['Excel', 'Regulatory Compliance', 'Risk Assessment']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Audit Associate,Finance and Business,£33000,Birmingham,"['Excel', 'Quantitative Analysis', 'Bookkeeping']",Perform internal audits to ensure compliance with regulations and standards. You will also be able to review financial records and assess internal controls.
Data Scientist,Technology and Data,£22000,London,"['Docker', 'Data Visualisation', 'Cloud Computing']",Apply statistical analysis and machine learning techniques to interpret data and provide actionable insights. Experience with tools such as Python and R is preferred.
UI Designer,Technology and Data,£30000,Leeds,"['ETL', 'Docker', 'APIs']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
UI Designer,Technology and Data,£31000,Manchester,"['Problem Solving', 'Data Visualisation', 'Data Warehousing']","Create user-friendly interfaces and enhance user experience for websites and applications, expertise in design tools like Sketch and Adobe XD is necessaary."
Systems Analyst,Technology and Data,£24000,Liverpool,"['Python Programming', 'Big Data Technologies', 'Data Analysis']",Evaluate and improve computer systems to enhance efficiency.
Pharmaceutical Sales Representative,Engineering and Science,£31000,Liverpool,"['Lab Techniques', 'Technical Writing', 'Problem Solving']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Graphic Designer,Marketing and Creative,£33000,Newcastle,"['Social Media Marketing', 'Email Marketing', 'Content Creation']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Logistics Coordinator,Administrative,£20000,Nottingham,"['Communication', 'Training and Development', 'Office Management']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Web Developer,Technology and Data,£21000,Bristol,"['Version Control', 'Problem Solving', 'ETL']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Pharmaceutical Sales Representative,Engineering and Science,£20000,Liverpool,"['Statistical Analysis', 'Lab Techniques', 'Product Development']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Insurance Underwriter,Administrative,£24000,Sheffield,"['Compliance Management', 'Communication', 'Onboarding']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Engineering Graduate,Engineering and Science,£23000,Leeds,"['Project Management Software', 'Research Methodology', 'Finite Element Analysis']",Assist in engineering projects and gain hands-on experience by supporting senior engineers in design and testing.
Recruitment Consultant,Administrative,£28000,Cambridge,"['Employee Relations', 'Recruitment', 'Training and Development']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Product Designer,Marketing and Creative,£31000,Liverpool,"['Brand Strategy', 'Social Media Marketing', 'Analytics']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Biomedical Scientist,Engineering and Science,£34000,Sheffield,"['Engineering Design', 'Mechanical Design', 'Product Development']",Conduct research and analyse biological samples to support medical and clinical studies.
Health and Safety Advisor,Engineering and Science,£24000,Sheffield,"['Mechanical Design', 'Lab Techniques', 'Project Management Software']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Research Scientist,Engineering and Science,£31000,Sheffield,"['CAD Software', 'Product Development', 'Lab Techniques']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Corporate Finance Analyst,Finance and Business,£32000,Newcastle,"['Regulatory Compliance', 'Financial Forecasting', 'Analytical Skills']","Support corporate finance activities including budgeting, forecasting, and financial planning."
Civil Engineer,Engineering and Science,£33000,Manchester,"['Product Development', 'Lab Techniques', 'Regulatory Compliance']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Civil Engineer,Engineering and Science,£34000,Nottingham,"['Finite Element Analysis', 'Simulation Software', 'Lab Techniques']","Design and oversee construction projects such as roads and bridges, ensuring compliance with safety regulations and environmental standards."
Pharmaceutical Sales Representative,Engineering and Science,£26000,Manchester,"['Engineering Design', 'Prototyping', 'Regulatory Compliance']",Promote and sell pharmaceutical products to healthcare professionals by providing product information and building relationships with clients.
Customer Service Manager,Administrative,£30000,Manchester,"['Recruitment', 'Communication', 'Onboarding']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Teacher,Administrative,£21000,Nottingham,"['Onboarding', 'Organisational Skills', 'Training and Development']","Plan and deliver educational lessons to students. You will develop lesson plans, assess student performance, and provide effective feedback."
Legal Assistant,Administrative,£29000,Bristol,"['Payroll Management', 'Communication', 'Client Management']",Provide administrative support to legal teams and assist with legal research and document preparation
Data Analyst,Technology and Data,£27000,Newcastle,"['Data Warehousing', 'SQL', 'Big Data Technologies']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Recruitment Consultant,Administrative,£24000,Nottingham,"['Office Management', 'Onboarding', 'Client Management']","Manage the recruitment process to attract and hire top talent. Develop job descriptions, screen candidates, and conduct interviews."
Sales Executive,Marketing and Creative,£28000,Manchester,"['SEO Optimisation', 'Social Media Marketing', 'Google Analytics']",Must be able to develop and execute sales strategies to meet business objectives.
Biomedical Scientist,Engineering and Science,£33000,Birmingham,"['Regulatory Compliance', 'Statistical Analysis', 'Research Methodology']",Conduct research and analyse biological samples to support medical and clinical studies.
Business Analyst,Finance and Business,£24000,Liverpool,"['Regulatory Compliance', 'Project Management', 'Quantitative Analysis']",Identify business needs and develop solutions to enhance processes and operations.
Social Media Manager,Marketing and Creative,£28000,Liverpool,"['Graphic Design', 'Adobe Creative Suite', 'Analytics']","Manage social media accounts and create content to engage with followers, and also analyse social media metrics and develop strategies for growth."
Human Resources Assistant,Administrative,£35000,Manchester,"['Onboarding', 'Client Management', 'Organisational Skills']","Support HR functions including recruitment, employee relations, and record-keeping."
Graphic Designer,Marketing and Creative,£23000,Nottingham,"['Market Research', 'Email Marketing', 'User Research']",Design visual assets for print and digital media. You must be proficient in design software such as Adobe Photoshop and Illustrator.
Software Developer,Technology and Data,£31000,Bristol,"['Django', 'Problem Solving', 'ETL']","Develop and maintain software applications and systems, and write clean code in languages such as Python and JavaScript."
Logistics Coordinator,Administrative,£29000,Nottingham,"['Office Management', 'Conflict Resolution', 'Performance Appraisal Systems']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Electrical Engineer,Engineering and Science,£20000,Sheffield,"['Simulation Software', 'Problem Solving', 'Statistical Analysis']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Systems Analyst,Technology and Data,£24000,Newcastle,"['SQL', 'JavaScript', 'Problem Solving']",Evaluate and improve computer systems to enhance efficiency.
Electrical Engineer,Engineering and Science,£28000,Nottingham,"['Regulatory Compliance', 'Project Management Software', 'Engineering Design']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Technical Support Engineer,Technology and Data,£27000,London,"['JavaScript', 'Problem Solving', 'Python Programming']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Technical Support Engineer,Technology and Data,£31000,Leeds,"['Data Warehousing', 'JavaScript', 'SQL']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Nurse,Administrative,£31000,Bristol,"['Communication', 'Talent Acquisition', 'HR Information Systems']","Provide medical care and support to patients. Duties include conducting medical assessments, administering treatments, and collaborating with healthcare professionals."
Product Designer,Marketing and Creative,£33000,Bristol,"['PPC Advertising', 'Campaign Management', 'Digital Marketing']","Design and develop new products, from concept to production. You will work on product specifications and testing."
Research Scientist,Engineering and Science,£24000,Nottingham,"['Data Analysis', 'Statistical Analysis', 'Prototyping']",Conduct experiments and analyse data to advance scientific knowledge. You must be specialised in areas such as biology or physics.
Electrical Engineer,Engineering and Science,£22000,Bristol,"['Problem Solving', 'Engineering Design', 'Prototyping']",Design and implement electrical systems and components for working on projects involving power generation and electronics.
Web Developer,Technology and Data,£27000,Manchester,"['Version Control', 'Data Warehousing', 'Data Analysis']","Build and maintain websites and web applications. You will have to be proficient in HTML, CSS and JavaScript."
Event Coordinator,Marketing and Creative,£32000,Leeds,"['Social Media Marketing', 'Market Research', 'Brand Strategy']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Quantity Surveyor,Engineering and Science,£20000,London,"['Statistical Analysis', 'Technical Writing', 'Data Analysis']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Quantity Surveyor,Engineering and Science,£28000,Newcastle,"['CAD Software', 'Mechanical Design', 'Project Management Software']","Manage costs and budgets for construction projects. Conduct cost estimation, financial reporting, and contract administration."
Health and Safety Advisor,Engineering and Science,£31000,Liverpool,"['Data Analysis', 'CAD Software', 'Lab Techniques']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Digital Marketing Specialist,Marketing and Creative,£23000,London,"['Content Management Systems', 'Digital Marketing', 'Graphic Design']","Implement digital marketing strategies, including SEO, PPC, and social media."
Business Development Executive,Finance and Business,£20000,Birmingham,"['Budgeting', 'Quantitative Analysis', 'Financial Reporting']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
Technical Support Engineer,Technology and Data,£34000,Birmingham,"['ETL', 'Cloud Computing', 'SQL']","You should be able to diagnose and resolve technical issues, providing support to clients and customers."
Business Development Executive,Finance and Business,£34000,Nottingham,"['Financial Analysis', 'Project Management', 'Regulatory Compliance']","Identify and develop new business opportunities to drive growth, and build relationships with clients and partners to expand the business."
IT Support Specialist,Technology and Data,£30000,Sheffield,"['JavaScript', 'Django', 'Docker']",You will have to provide technical support and troubleshooting for hardware and software issues.
Insurance Underwriter,Administrative,£29000,London,"['Leadership', 'Conflict Resolution', 'Compliance Management']",Evaluate insurance applications and determine coverage terms. Assess risk factors and decide on policy approval and pricing.
Content Writer,Marketing and Creative,£28000,Bristol,"['Social Media Marketing', 'Content Management Systems', 'PPC Advertising']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Data Analyst,Technology and Data,£32000,Bristol,"['SQL', 'Docker', 'Data Visualisation']","Analyse and interpret complex data sets to help organisations make informed decisions, utilising tools like SQL and other data sorting software."
Health and Safety Advisor,Engineering and Science,£33000,Newcastle,"['Problem Solving', 'Product Development', 'Data Analysis']",Develop and implement health and safety policies; conducting risk assessments and ensuring compliance with safety regulations.
Logistics Coordinator,Administrative,£29000,Bristol,"['HR Information Systems', 'Onboarding', 'Talent Acquisition']",Manage logistics and supply chain operations through coordinating shipments and tracking inventory.
Event Coordinator,Marketing and Creative,£23000,Newcastle,"['Email Marketing', 'Social Media Marketing', 'SEO Optimisation']","Plan and execute events, ensuring all aspects run smoothly, managing event logistics and budgets."
Content Writer,Marketing and Creative,£34000,Cambridge,"['Adobe Creative Suite', 'Content Management Systems', 'PPC Advertising']","Create engaging written content for various platforms, including blogs, websites, and various social media platforms."
Sales Executive,Marketing and Creative,£32000,Nottingham,"['Google Analytics', 'Email Marketing', 'Campaign Management']",Must be able to develop and execute sales strategies to meet business objectives.
Management Consultant,Administrative,£33000,Sheffield,"['Conflict Resolution', 'Training and Development', 'Recruitment']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Management Consultant,Administrative,£21000,Birmingham,"['Conflict Resolution', 'Payroll Management', 'Leadership']",Analyse organisational practices and develop strategies to improve efficiency and effectiveness; then be able to provide recommendations for business improvements.
Supply Chain Analyst,Finance and Business,£32000,Cambridge,"['Project Management', 'Risk Assessment', 'Business Strategy']",You will be asked to analyse and optimise supply chain processes to improve efficiency and reduce costs.
Customer Service Manager,Administrative,£26000,Sheffield,"['Employee Relations', 'Payroll Management', 'Communication']",Oversee customer service operations to ensure high customer satisfaction. Manage customer service teams and resolve escalated issues.
Financial Analyst,Finance and Business,£24000,Bristol,"['Project Management', 'Financial Analysis', 'Market Research']","Analyse financial data and create reports to support business decisions, and then develop financial models and forecasts to assess performance."
